Date	Spintronic synapses/neurons (MTJ-based)	Co-design of learning rules with device physics	Hybrid CMOS + spintronic integration	Low-power continual learning	Stochastic and probaility MTJ operation	Nonvolatile synaptic weight state engineering	Multilevel and analog-like MTJ synapse operation	Energy barrier and Anisotropy engineering	Switching mechanism engineering	Geometry and materials structure engineering	Endurance and reliability properties	Resistive Switching Physics	Hebbian/Spike-Timing-Dependent Plasticity (STDP)	Physical Reservoir Computing (PRC) 	Stochastic Computing (SC) (in low power)	Physics-Informed Neuromorphic Learning (PINL)	Stability-Plasticity	Hardware-Algorithm Synergy (in BCI data)	Stability-Plasticity Balancing	Synaptic-Plasticity Modelling (in Spiking Neural Network)	CMOS-spintronic circuit integration	CMOS-compatible fabrication process integration 	MRAM (or MTJ) array architecture 	MRAM (or MTJ) PIM (process-in-memory) architecture	Spintronic neuromorphic architecture	Parameter-Efficient Fine-Tuning (PEFT)	Dynamic Neural Architectures 	Knowledge Distillation (in AI/ML)	Feature Buffering (in AI/ML)	Dynamic Pruning (in AI/ML)	Stability-Plasticity theory (in neuroscience and AI)	Hyperdimensional Computing (HDC) (in energy efficiency) 	Developmental Principles (in AI and energy efficiency) 	Aux_GenAI_LLM_Volume	Aux_Pure_Material_Spintronics	Aux_Application_Demand_BCI_TinyML	Aux_Pure_Algorithmic_Plasticity
2023-10	47.84437329	0.84234628	10.63370946	21.9082059	2.706449638	2.37288136	8.757600453	10.24872758	8.585688502	5.765502469	8.828402641	1.345980913	1.968043235	7.343318983	11.68912011	5.882885242	0	-0.003287715	0.899824147	0.243386407	5.276079043	5.830209318	4.326624113	37.50371503	3.136710214	1.369933206	0.275187716	0.44457441	0.302449385	0.003334589	0.25829124	2.300127288	0	427.0473504	223.5085533	473.5748122	137.3899234
2023-11	47.1987009	0.751654694	10.04440498	21.66679487	2.504259996	2.897437958	8.8008684	9.67033935	8.567945677	5.687459849	8.071970896	1.349014404	1.977126985	7.511291747	10.93074208	5.389265269	0	-0.004120218	0.855968015	0.240440633	4.868474094	5.456584913	4.809464734	37.97822551	3.083188897	1.400218167	0.297093134	0.43847808	0.263293885	0.002452924	0.224869817	2.552268505	0	504.4868671	224.2082965	474.3716477	141.235463
2023-12	46.55362174	0.654999173	10.37314286	21.39618904	2.272204119	2.751590136	8.383792184	9.476383155	8.40061822	5.643472293	7.629742907	1.244764257	1.965759821	7.132241399	10.029587	5.037221988	0	-0.004787066	0.799378137	0.232980624	4.404260158	5.651191251	5.067831998	38.50572043	3.073355935	1.399470267	0.310866147	0.424221822	0.222788057	0.001610367	0.19029314	2.588150232	0	606.4726949	220.9938994	480.8813667	148.1517394
2024-01	50.68197806	1.05490922	12.82154409	24.32472002	2.117909747	3.465295294	9.280747746	10.93229492	8.182011145	6.551014047	8.459142859	1.326043841	2.436214176	6.968451258	9.2179557	6.059638595	0	-0.005291488	0.832459684	0.221607004	4.498382413	6.373313129	5.879005895	43.91035145	3.02303915	1.670807753	0.317044537	0.402906752	0.18187705	0.000819859	0.155368268	2.98868078	0	648.230486	221.6810641	473.7024865	144.9533534
2024-02	49.02385918	1.293730079	13.94867431	24.2339035	1.856686617	3.618324031	9.522392797	10.6839696	7.721624554	6.396781345	8.276419958	1.212674589	2.530898812	6.561671106	8.143128411	5.77862077	0	-0.005639639	0.765583882	0.206938605	4.413124794	5.855756557	6.391482285	43.09631234	3.33729326	1.641595335	0.316264196	0.375665055	0.141419603	9.20E-05	0.820828518	2.889384659	0	701.2678882	222.625891	469.7274446	142.1757389
2024-03	50.39107501	1.34279425	14.06411803	24.08749056	1.684452068	3.443683413	9.029425487	10.24679743	7.312844131	6.670036286	7.866440949	1.08638877	2.405497009	6.104335547	7.812921283	6.050132312	0.1	-0.005840181	0.890083983	0.189598275	3.928130441	5.972840511	6.56488139	41.80175089	3.453376094	1.782472252	0.309236606	0.343634226	0.102179509	-0.000564905	0.843326172	2.742230456	0	796.4561925	227.6037174	477.995358	142.2723711
2024-04	51.03374776	1.480096119	13.76673501	23.11396911	1.515751932	3.317633188	8.545166399	9.528406525	7.878684868	6.222565007	7.620131021	0.951003758	2.244525445	5.810646833	7.419476442	5.833490054	0.108	-0.005903865	0.824332394	0.170200012	3.413072914	5.59875926	6.269642957	40.18061057	3.248783123	1.713612032	0.296727042	0.307933796	0.064819834	-0.001144826	0.846707537	3.254947064	0	918.4965424	225.9716868	488.3565729	148.2138927
2024-05	54.87147827	3.314065878	13.4437556	23.37552041	1.553606772	3.657835323	9.698429891	9.33128658	7.710367834	6.095389556	7.766049466	1.010137172	2.75476053	5.710114053	9.256986556	6.48184222	0.11304	0.194156896	0.748669316	0.149337575	3.081259682	5.190110948	6.178535509	42.59797207	3.499673786	1.617365593	0.279533894	0.269644732	0.02989973	-0.001643858	1.132816616	3.291293071	0	1069.522927	232.8834256	503.7545348	155.5569842
2024-06	53.66800617	3.878357345	12.52419901	23.72340618	1.316603992	3.510860537	9.142398436	8.827252898	7.424675147	5.539023859	7.742055077	0.983154501	2.898876895	5.125432271	8.405605928	6.275722325	0.3153152	0.410328443	0.665599159	0.12757463	2.66100258	4.858525249	6.132968094	41.96163798	3.355481908	1.598396487	0.258469383	0.229791681	-0.002126358	0.097939891	1.527658454	3.098178615	0	1289.456214	235.0663219	513.7376098	161.4746269
2024-07	54.41152116	4.308652517	12.3861141	24.66203525	1.57696941	3.728366019	9.799122158	8.497077526	7.619058225	6.427514254	7.425619025	0.859207007	3.030604085	4.716710021	8.471251244	6.224699973	0.431056576	0.436676267	0.677524035	0.105436487	3.549551136	4.222927614	6.04929806	39.24970454	3.178599579	1.469356361	0.234341935	0.189328101	-0.030907311	0.105606467	1.632462939	3.862412032	0	1473.387048	238.9496022	532.7876252	165.5910128
2024-08	51.95245422	4.289745122	11.83411541	23.83356071	1.379758898	3.549553633	9.494191064	7.669978141	7.041621831	6.698605325	6.892314198	0.730470123	2.848546475	4.614525796	8.360907004	5.754285857	0.446602683	0.451655783	0.594705943	0.183403428	3.158253813	3.766431191	5.833009067	36.84397035	3.775833491	1.623833121	0.207940394	0.149124317	-0.056192022	0.110394256	1.614137717	3.672973868	0	1714.277058	237.2855624	543.0168865	174.7839399
2024-09	50.54024489	4.286933564	11.14063427	22.2712624	1.274674259	3.337631413	8.629869259	6.612189131	6.32109664	6.368615182	6.93449357	0.599997524	2.827723697	4.350269478	7.454379047	5.335827435	0.451662125	0.456104231	0.508275541	0.169905607	2.742921147	3.620255786	5.381688793	32.98193018	3.517827343	1.490385542	0.180020199	0.109958425	-0.077824421	0.112495381	1.565362263	3.529020042	0	2025.552525	236.2822153	554.3028839	182.5618954
2024-10	50.2784516	4.618664491	11.61368856	23.05976868	1.274604599	3.100148786	8.779382249	5.92793524	6.066202035	6.38425175	6.613765133	0.870572235	3.192428722	4.005433402	7.289416305	4.792498307	0.447182381	0.450985751	0.420322669	0.154359456	2.414263324	3.816292806	5.38786677	34.72645542	4.015265262	1.440475011	0.251291619	0.072509953	-0.095737092	0.212136486	1.490157108	3.248881198	0	2251.049396	235.1535587	554.9142239	190.6308175
2024-11	46.31726861	4.424849035	12.36716365	25.84822896	1.089049813	3.044411446	8.458356295	5.573548034	5.93547285	5.790639626	5.892834237	0.77667803	2.97681467	3.874972265	6.355161512	4.527652126	0.434206964	0.437359403	0.33275863	0.137280731	1.990186018	3.976400268	5.305669614	34.94199902	3.742654084	1.286746032	0.230410065	0.03735613	-0.109943754	0.21757075	1.392669328	3.531778614	0	2394.175591	233.5946965	560.8461455	193.320231
2024-12	48.46585854	4.161918144	12.69794796	25.26087863	1.00026951	2.993359612	8.42026581	5.083128587	5.339107127	5.540575922	6.046139746	0.776639685	2.72322573	3.680057797	6.587228967	4.27873752	0.513844949	0.416348502	0.247295823	0.219164264	1.568712721	4.480968978	5.025578781	34.99714829	3.722450943	1.222655031	0.207008465	0.104970567	-0.120530875	0.218110173	1.277076938	3.335750717	0	2509.645655	225.6598266	551.167952	191.8142986
2025-01	54.35027231	3.842041979	13.94169488	27.02704576	0.920361846	3.147545768	8.897579058	5.740088513	6.035595833	5.48470707	6.563191909	1.581072381	3.04053117	4.011033619	5.704345098	4.749139624	0.595242236	0.389111721	0.16543338	0.208476158	1.4580125	4.345461438	4.432985456	36.64683966	3.789819096	1.060520029	0.181806855	0.083724148	-0.127648666	0.214233451	1.147502249	3.012610595	0	2515.0158	218.0252472	533.1142188	185.5026734
2025-02	54.85923925	3.477312591	14.06223321	27.07605526	0.950037712	3.423362394	8.3292094	5.536550676	5.941723752	4.944730962	6.557275018	1.853440359	2.885295442	3.608691187	5.295662713	4.597518726	0.67659495	0.356816384	0.188448513	0.194687339	1.089222051	4.196595423	4.010991755	34.4986251	3.754654053	0.893388126	0.15548927	0.062927888	-0.131501705	0.206459731	1.207934984	2.961532273	0	2533.288614	213.7136208	518.9435745	177.4521573
2025-03	56.14012472	3.57950989	14.52947304	26.81864271	0.797745237	3.223130109	7.511092519	4.76263561	6.658404404	5.779857845	6.260804315	1.821502733	2.607877378	3.494409175	4.721935313	4.449109542	0.656280494	0.320614252	0.125393163	0.178383656	0.835526205	4.738684101	3.890977588	33.1752595	3.707912432	0.725101652	0.128693658	0.142952697	-0.132339406	0.195334189	1.078165746	2.716331138	0	2663.988374	215.7188846	518.5711232	177.5976496
2025-04	54.07011914	3.199897262	14.87939943	26.05059856	0.744727105	3.09845845	7.044565477	4.770859337	6.350248903	5.415874883	6.148764597	1.756328814	2.306043573	3.20166718	4.471141946	4.506559087	0.624871874	0.281620049	0.066135485	0.260142668	0.710489421	4.631790229	3.705145286	32.22072526	5.151686725	0.559141792	0.102003733	0.132115971	-0.130446548	0.181414518	0.939810116	2.361323494	0	2799.858391	224.0092443	535.6044945	181.5566397
2025-05	53.16571174	3.194247951	14.59674519	24.85834685	1.402116244	3.064284789	6.783799829	4.642843506	6.105903973	5.21997272	5.744953558	1.662545711	1.988272277	3.414166041	4.876005078	4.088132495	0.584106678	0.240892865	0.011480865	0.248522925	0.423746526	4.80294994	3.643793309	33.79722995	5.008049854	0.498595082	0.075942727	0.119720598	0.073865954	0.165258523	0.796493847	2.094590144	0	3093.364239	233.0103832	546.8424388	188.928598
2025-06	52.62843085	3.405278612	14.73042147	27.24815338	1.825724144	3.232242797	7.553434749	4.654772387	6.543875458	5.119261318	6.226624552	1.944890004	2.162512665	3.477131695	8.782861794	3.749785912	1.435735868	0.199420543	-0.037937911	0.233094698	0.35720299	5.380934681	3.915700663	37.42013956	5.798615674	0.454131141	0.050968966	0.10617035	0.196269888	0.147412957	0.651579328	1.832638326	0	3305.412217	236.6112005	571.1197399	192.5447886
2025-07	52.03230943	3.047100634	14.1361217	29.25401618	1.870456772	3.318760149	7.235037482	4.612412933	6.127172284	5.026235831	6.875595956	1.840102068	1.876078761	4.06425815	8.443375603	3.710278269	1.553487421	0.158107041	-0.08165605	0.2145474	0.130169748	5.993502254	3.742103269	36.67235543	5.914152597	0.325030972	0.027473203	0.09185172	0.22250803	0.128403689	0.808124675	1.580228924	0	3721.147152	244.2597121	596.4269161	204.5684642
2025-08	53.19515396	3.063798442	14.55852946	28.85421238	1.793307001	3.910250563	7.403779192	5.202041165	6.869595983	5.741988175	8.1821583	2.108990884	1.980766672	4.311386796	8.968970519	4.300515826	1.548394071	0.417762749	-0.119369255	0.193563884	0.023236435	6.124943025	3.571023549	36.7659026	5.879852777	0.2023402	0.105777551	0.077127919	0.341672197	0.108727273	0.692852993	1.341455883	0	3944.705651	241.6181782	612.9948364	207.8184031
2025-09	52.67781096	2.6975505	14.70752586	30.39730472	1.688006067	4.344386924	7.807571148	6.168665751	6.880385392	5.531325522	8.974421244	1.988811001	1.815370459	4.267574842	9.362626533	4.36571931	1.612842175	0.403097631	-0.150923754	0.170807441	-0.153468275	6.620740858	3.405631329	36.814777	6.191385883	0.487871701	0.094135914	0.062333939	0.362086504	0.088843954	0.57525142	1.619731029	0	4136.034188	240.6684342	625.5860679	212.44698
2025-10	51.19864604	2.413976343	16.04747211	35.07814172	2.159475105	4.68822191	8.554832485	7.215254563	7.272488152	5.391102623	11.06796947	2.040872886	1.650206457	4.902792587	9.609664415	4.837088059	1.758588624	0.381837073	-0.176304328	0.146910494	-0.309433149	7.014544091	3.848665705	42.92246842	5.987937961	0.515092618	0.081775722	0.047772679	0.37321765	0.069172088	0.457904975	2.75778404	0	4336.689186	242.1602959	632.2864549	215.5037596
2025-11	49.20342469	2.330480074	14.97247428	35.00933219	2.060607738	4.72390896	8.156271038	6.912879403	7.479930873	5.737079962	12.15080348	2.086911125	1.388554727	4.876432705	8.999805221	5.344578173	1.894588656	0.755065829	-0.095620759	0.122465032	0.756387128	7.488676119	3.75042333	42.88094133	5.625076071	0.449289591	0.269016035	0.033712091	0.375771328	0.050083966	0.643135076	2.706876068	0.4	4682.964902	246.8997656	636.7110741	219.644786
2025-12	48.00365698	1.968723831	14.64552676	36.26721697	2.530414952	4.921549126	8.094440316	7.02248417	7.477030704	5.413717968	12.68233802	2.026607317	1.225297075	5.515180157	9.970935841	5.474427711	1.919096912	0.755870392	0.29890687	0.098014816	2.240497634	8.345621421	3.746996725	43.88594812	5.30599885	0.481081075	0.272151996	0.02038332	0.370554212	0.031902978	0.556979465	2.526921373	0.432	4926.733747	240.6472929	639.7790099	225.9988141
